"taxon","lfc_isolateAxilla","lfc_isolateScalp","lfc_isolateScalp_isolateAxilla","se_isolateAxilla","se_isolateScalp","se_isolateScalp_isolateAxilla","W_isolateAxilla","W_isolateScalp","W_isolateScalp_isolateAxilla","p_isolateAxilla","p_isolateScalp","p_isolateScalp_isolateAxilla","q_isolateAxilla","q_isolateScalp","q_isolateScalp_isolateAxilla","diff_isolateAxilla","diff_isolateScalp","diff_isolateScalp_isolateAxilla","passed_ss_isolateAxilla","passed_ss_isolateScalp","passed_ss_isolateScalp_isolateAxilla","diff_robust_isolateAxilla","diff_robust_isolateScalp","diff_robust_isolateScalp_isolateAxilla","Taxon","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"d23fbef2f31d48eda40876cdbc49933a",1.09035067347563,1.70700683266544,0.616656159189807,0.192481339665049,0.154145032164865,0.224521810445372,5.66470846146972,11.0740307922459,2.74653120766566,2.22955242347293e-08,3.42679951547899e-26,0.00619283486663606,5.56586108593601e-08,1.19814716872143e-25,0.00926697591554173,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"8253a32e37cc65a796a92ee67b50d870",-1.13553780175042,2.253035249206,3.38857305095642,0.176124582081883,0.221495991283095,0.237848200767547,-6.44735554984874,10.1719007922197,14.246788666138,2.66381826955435e-10,3.10335857748954e-22,5.90790442829366e-39,3.98614532422521e-10,7.74723328337316e-22,2.06564140442498e-38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae",NA,NA
"8c8598245ea67244fb156b6f31192a41",-1.2633948463624,-0.840000560907746,0.423394285454653,0.172973546620722,0.17679781782923,0.183651002377449,-7.30397723261485,-4.7511930363253,2.30542866618539,1.66193100592125e-12,2.8748017257825e-06,0.0216819644684535,5.81078035163834e-12,7.17666330105416e-06,0.0324449540247362,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
"6c891abaa8f2147383dd332e601800eb",-0.636142665061869,-0.238505794914709,0.397636870147161,0.16654981843062,0.165474757597146,0.183529180835374,-3.81953382511112,-1.44134246442203,2.16661387762549,0.000154287574799309,0.150247562160463,0.0308369115395499,0.000539451520521325,0.224830884384002,0.0769813547066461,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales","f__Micrococcaceae",NA,NA
"a5189f77a2cfeab3bc1602ff5c8ac3e9",-1.49824252569517,-0.89227025511739,0.605972270577785,0.147340881293215,0.149622675015119,0.170220631396291,-10.1685459768196,-5.96346947431081,3.55992258756824,6.20635663337634e-22,5.11566170183379e-09,0.000411852850677471,2.16999231929561e-21,1.27707525937865e-08,0.000616297790941827,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"001553172d2deecaeee2c8fc47926bc6",1.99362083139363,-0.937702904477973,-2.93132373587161,0.14742870347763,0.126606321905782,0.16125008122147,13.5226098064149,-7.40644614236402,-18.1787426937513,5.13543216702461e-28,7.79498672611151e-12,2.89502387890185e-40,1.28201076399823e-27,1.16644405685697e-11,1.01221698211964e-39,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"bb03e6ea99adcfcf8083ec2c9af114fb",0.799420825510543,2.83207252599472,2.03265170048418,0.151376907295787,0.15931604526208,0.186363179860925,5.28099589158929,17.7764425506286,10.9069382804106,2.05091862380765e-07,2.57493242181789e-53,1.33685043094601e-24,3.06900053058986e-07,9.00300112952154e-53,3.33731726286521e-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium",NA
"ec9d0f20c8c61eb5032d07937cf1af3c",-0.626077800244831,-0.27076622493258,0.355311575312252,0.153270761458085,0.145518016714619,0.165558304833252,-4.08478299637106,-1.86070584966527,2.14614166090983,6.08584939148547e-05,0.0640563947884277,0.0329040992592238,0.000212785813256254,0.0958541734963522,0.0821418880787817,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"97ca6feb1cc0e6586d810384b3a35471",2.53164768941838,0.0204779086664799,-2.5111697807519,0.155774964484645,0.12285586249648,0.169273231435891,16.2519548490601,0.166682389023695,-14.835008225757,1.19001016767662e-40,0.867759148345443,7.58379991460072e-36,4.16075497475422e-40,1,1.89322199306939e-35,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales",NA,NA,NA
"9cd232a91d762e72b8695ef807e4b595",1.61938262938374,-0.433430461415519,-2.05281309079926,0.158821804640951,0.129796124731667,0.177680339333174,10.1962235792792,-3.33931742809402,-11.5534059564686,1.50986885421206e-21,0.000930264972334268,2.24584209733347e-26,3.76924095260133e-21,0.0013920511816225,7.8523687719717e-26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales","f__Family_XI",NA,NA
"1369aba02dd8b749b4c4c2a799d34207",-0.543868665679571,0.330439481804813,0.874308147484384,0.1626971671439,0.16809179506186,0.168604328526157,-3.34282812188449,1.96582755085224,5.1855616942168,0.000961895037947167,0.0504714428918966,4.57562427370175e-07,0.00240127754077458,0.0755256123849963,1.59982258778349e-06,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales",NA,NA,NA
"280bf0f725df88036178dcec7d1e676d",1.69921202628047,-0.364655580170412,-2.06386760645089,0.140985343088187,0.124807399561348,0.154103494339648,12.0524019664768,-2.92174647859054,-13.3927372334729,2.49413681203709e-21,0.0042864090989874,3.29458319955708e-24,6.2263703149415e-21,0.00641419491071496,1.15191901797463e-23,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"b7c98a016051abbbc602fa6163280ef8",1.80155392356606,-0.10015055694645,-1.90170448051251,0.147659824772751,0.125967151667203,0.164959836546183,12.2007047369767,-0.79505296119611,-11.5282878567844,7.58726379343466e-28,0.427241990890349,1.65132293367894e-25,2.65281309612176e-27,0.639326144641673,4.12236732364455e-25,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales",NA,NA,NA
"96714a6842a401aa4fecabff7a334c5f",-0.511827229713772,-0.3372664981855,0.174560731528272,0.135114127158866,0.130955521183105,0.149669986427169,-3.78811039582835,-2.57542786389225,1.16630418492899,0.000200229067177838,0.0107259395214469,0.244866618346576,0.000700081486679348,0.026776266287353,0.366419112345955,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"e27680d4009f98f30248d823bc17fb8e",-0.658329630002355,-0.46401800150745,0.194311628494906,0.138982046849583,0.13933659325684,0.155179461446934,-4.73679619004926,-3.33019482292152,1.2521736232559,3.27287042365326e-06,0.000969593347450423,0.211423882239886,1.14432735675934e-05,0.00242049562277192,0.316375305797815,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales",NA,NA,NA
"bd2ebc70501f7d867c204f94c4e483da",-0.64045012850783,-0.371684486200902,0.268765642306928,0.139472959374576,0.139274263229782,0.156848108873506,-4.59193044572751,-2.66872340647517,1.71354085323197,6.28698013829784e-06,0.00799605136056734,0.0875666405378312,2.19818154475737e-05,0.01996136562674,0.131034972891143,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"cda4e6f933bb3108ea3e92f9db411c00",-0.992286108375067,-0.508312846947999,0.483973261427068,0.142102256887994,0.140633858846618,0.156599652467591,-6.98290182088516,-3.6144414376227,3.09051299795974,1.56125466411683e-11,0.000347206609582512,0.00216555983436644,5.45877530043727e-11,0.000866767579317493,0.00324054996797281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"107aa7e6b56274803bffd1ccff5b2ee6",-0.44737258514592,-0.239299061061422,0.208073524084499,0.138619171649289,0.133719427638705,0.149878670022471,-3.22735001099117,-1.78956091337738,1.38827976024409,0.00148738700849574,0.0752246215634464,0.166786864859888,0.00520050421675487,0.187790961744719,0.249580344538538,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"4a765a31e0cf23936b0d98af5f0b7b81",0.532713748334274,0.403809848044041,-0.128903900290232,0.142831932806324,0.134039952400755,0.151465890770549,3.72965441178071,3.01260811281642,-0.851042433609724,0.000271319933885961,0.00304108095183061,0.396102313140291,0.000948643797615662,0.00759176323946203,0.592728641245903,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"f3ae6b459eaf4b550c63e902f3417605",-0.388914509205577,0.0239745560783842,0.412889065283962,0.131581935205597,0.126345858147665,0.147349506404245,-2.95568315360234,0.189753399358484,2.8021068774484,0.00377378300404739,0.849831185284226,0.00594357382936586,0.0131946657551585,1,0.0148375548114385,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"73bf8d1a5983e34a0cb84e3cae127815",-0.582118363254781,0.014308492596826,0.596426855851607,0.130953449454563,0.125195099585956,0.148003363223657,-4.4452312304821,0.114289558011031,4.02981961261453,1.43711277761035e-05,0.909120116861787,7.86500201336671e-05,5.02472525121318e-05,1,0.00019634213659268,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"b26df2b91beaae36fae8bf73188664e5",0.866209565980703,-0.0762711205874871,-0.94248068656819,0.134380574250323,0.121815578880829,0.148760456996334,6.44594332784392,-0.626119592323267,-6.33555923125065,6.89206823563033e-09,0.532934215107477,1.11998279327905e-08,2.40974472123478e-08,0.797484293110468,2.7959282681139e-08,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
