"taxon","lfc_isolateAxilla","lfc_isolateScalp","lfc_isolateScalp_isolateAxilla","se_isolateAxilla","se_isolateScalp","se_isolateScalp_isolateAxilla","W_isolateAxilla","W_isolateScalp","W_isolateScalp_isolateAxilla","p_isolateAxilla","p_isolateScalp","p_isolateScalp_isolateAxilla","q_isolateAxilla","q_isolateScalp","q_isolateScalp_isolateAxilla","diff_isolateAxilla","diff_isolateScalp","diff_isolateScalp_isolateAxilla","passed_ss_isolateAxilla","passed_ss_isolateScalp","passed_ss_isolateScalp_isolateAxilla","diff_robust_isolateAxilla","diff_robust_isolateScalp","diff_robust_isolateScalp_isolateAxilla","Taxon","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"b7c98a016051abbbc602fa6163280ef8",1.80155392356606,-0.10015055694645,-1.90170448051251,0.147659824772751,0.125967151667203,0.164959836546183,12.2007047369767,-0.79505296119611,-11.5282878567844,7.58726379343466e-28,0.427241990890349,1.65132293367894e-25,2.65281309612176e-27,0.639326144641673,4.12236732364455e-25,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales",NA,NA,NA
"f92c2786afd33f8c9eddd65bcb666f42",-0.300246491282851,0.282951962719414,0.583198454002265,0.136445396647923,0.148404486643957,0.163757082166827,-2.20048824408193,1.90662674099776,3.56136324783885,0.0288125755037411,0.0578719364774937,0.000452155405169447,0.0719277964014257,0.0865997322828682,0.00158091745980109,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"13e4c531c80da6a7a3aed1a29d999eea",0,2.08782685376494,2.08782685376494,0.126305873300009,0.126725042463322,0.148586068749187,0,16.4752507727052,14.0512961365792,1,2.66617242801496e-26,1.88691468103429e-22,1,9.32201294975015e-26,4.7104992397043e-22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"cda4e6f933bb3108ea3e92f9db411c00",-0.992286108375067,-0.508312846947999,0.483973261427068,0.142102256887994,0.140633858846618,0.156599652467591,-6.98290182088516,-3.6144414376227,3.09051299795974,1.56125466411683e-11,0.000347206609582512,0.00216555983436644,5.45877530043727e-11,0.000866767579317493,0.00324054996797281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"4e445178e20e89871b6459c52dcde954",1.01221937125367,-0.00841708797530191,-1.02063645922897,0.142343828631334,0.123968858175388,0.156957760592436,7.11108715415603,-0.0678967935914485,-6.50261863686503,2.43484410099403e-11,0.945941117145221,7.14641612047193e-10,8.51319592146116e-11,1,1.78403337683724e-09,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"b26df2b91beaae36fae8bf73188664e5",0.866209565980703,-0.0762711205874871,-0.94248068656819,0.134380574250323,0.121815578880829,0.148760456996334,6.44594332784392,-0.626119592323267,-6.33555923125065,6.89206823563033e-09,0.532934215107477,1.11998279327905e-08,2.40974472123478e-08,0.797484293110468,2.7959282681139e-08,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"85a873c8401956cad358f789ab853cce",2.41249461744126,0.248141730253849,-2.16435288718741,0.131737325980297,0.12121578899819,0.146516400364481,18.3129162482172,2.04710733069233,-14.7720861405499,1.57437031925577e-30,0.0438895301330651,1.06986728480835e-24,5.50463291480793e-30,0.0656764191919248,2.67081976855034e-24,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales",NA,NA,NA
"4f9911977358dbaa53414b1a6a5d7edf",2.31405459090221,0.268075995047854,-2.04597859585436,0.138103556690287,0.121691487917872,0.151954519288322,16.7559376916827,2.20291492555975,-13.4644142565597,4.75820711529139e-28,0.0304419487747734,2.27617547271325e-22,1.66366090505872e-27,0.0455534197493013,5.6822510002266e-22,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"5465b37a3602e0aff4f788d5aefb3521",1.47944868648841,0.0830730979462747,-1.39637558854213,0.134424723717567,0.122158144671792,0.150377200671592,11.0057781453715,0.680045511246682,-9.28581980716391,6.66186220182711e-20,0.497785501436815,8.63350063648109e-16,2.32925541732948e-19,0.744887656826312,2.15526958335175e-15,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"976c548e0e13c21227362762bc67886d",0,1.91852949923459,1.91852949923459,0.126230591840626,0.124980047544162,0.147255957336497,0,15.350686264995,13.0285357138423,1,7.51876194943497e-25,5.99986981902213e-21,1,2.62886209167295e-24,1.49780922820193e-20,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium",NA
"d404ad9154b4ca23b32e3504d1b89994",0.468479156749567,-0.000475548886132789,-0.4689547056357,0.133987041391948,0.121427430958687,0.148465157084882,3.49645123799055,-0.00391632172712757,-3.1586852756811,0.000642760327767315,0.996881147864545,0.00196487203442157,0.00224734905967565,1,0.00490511220103802,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales","f__Micrococcaceae",NA,NA
"eb76e8c846599a51dfdcf8c8e6f6c313",0.418170943803519,1.56948592002656,1.15131497622304,0.126502904950021,0.122303346622518,0.145816524151667,3.30562325006474,12.8327307744953,7.89564134052143,0.00136724259941984,5.9497845119367e-22,7.10907414734687e-12,0.00204594576028293,2.08028436892175e-21,1.77471131592041e-11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium",NA
