"taxon","lfc_isolateAxilla","lfc_isolateScalp","lfc_isolateScalp_isolateAxilla","se_isolateAxilla","se_isolateScalp","se_isolateScalp_isolateAxilla","W_isolateAxilla","W_isolateScalp","W_isolateScalp_isolateAxilla","p_isolateAxilla","p_isolateScalp","p_isolateScalp_isolateAxilla","q_isolateAxilla","q_isolateScalp","q_isolateScalp_isolateAxilla","diff_isolateAxilla","diff_isolateScalp","diff_isolateScalp_isolateAxilla","passed_ss_isolateAxilla","passed_ss_isolateScalp","passed_ss_isolateScalp_isolateAxilla","diff_robust_isolateAxilla","diff_robust_isolateScalp","diff_robust_isolateScalp_isolateAxilla","Taxon","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"b078843bd82f039e57f68ab3a55a39c1",0.624206692687138,-0.122585881008927,-0.746792573696065,0.131099406226631,0.124863262672512,0.14441453905912,4.76132356852994,-0.981760995069004,-5.17117305890056,1.16780280546549e-05,0.329972921108545,2.56394304295523e-06,2.91530628414765e-05,0.493772428709189,8.96457783364203e-06,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia; o__Desulfuromonadales","Bacteria","p__Thermodesulfobacteriota","c__Desulfuromonadia","o__Desulfuromonadales",NA,NA,NA
"0b5a2a634b682228a8ccb85a217b5d25",0.284522993925709,0.387543654970367,0.103020661044658,0.132932300980299,0.127784012583217,0.146510893644471,2.14036010681765,3.03280236029517,0.703160416826424,0.0348596696877585,0.00311604099758108,0.48365758723007,0.0870237797241165,0.010894934710967,0.723746605351471,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales",NA,NA,NA
"c709213e70b1275f0dd0d033f26f0c1a",0.355615557460636,0.301031280569406,-0.0545842768912298,0.13278535863782,0.126997125851099,0.147678368964843,2.67812325928643,2.37037868811581,-0.36961592461943,0.00834461748446758,0.0192168799244696,0.712260984367228,0.0291761445859802,0.0479730743438198,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria",NA,NA,NA,NA
"b39c338f5e964b6cb87e07f10badc6c4",-0.233196273286059,0.36841487249536,0.601611145781419,0.133163506097472,0.128406400503891,0.147029264664667,-1.7512025638268,2.86913168696911,4.09177823988664,0.0821328683026932,0.00476388083169,7.24510067906189e-05,0.122903860481728,0.0118925658172405,0.000253317908634826,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"4cecd2478253cedd0dff65d35d7c434a",-0.667415374948202,-0.200437828786395,0.466977546161807,0.134152065448949,0.127532855091081,0.145409980220888,-4.97506596499019,-1.57165640683922,3.21145457452395,2.56062081405928e-06,0.119038863382025,0.00175323901977476,8.95296198296987e-06,0.178130097722743,0.00437679093425786,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales",NA,NA,NA
"70c9bfbb24364a1049dc8f2807fbf39e",0.454431417921357,0.206256861964759,-0.248174555956598,0.134953721335924,0.128717688038802,0.148905751836222,3.36731298272387,1.60239719270427,-1.66665526949932,0.00107502194494308,0.112190817330988,0.0986812869022568,0.00375870982188733,0.24634824859772,0.24634824859772,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria","Bacteria",NA,NA,NA,NA,NA,NA
"15b888fac2a8be4df2917b6670dad73f",-0.902522122325304,0.0042425757207939,0.906764698046098,0.130252853015377,0.12346384576909,0.143605239349389,-6.92900079677148,0.0343628994736534,6.31428701455631,1.13252681931315e-09,0.972676691652823,1.59976796862155e-08,3.95977003011649e-09,1,3.99366536051567e-08,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales",NA,NA,NA
"7f0138a520df25140ea2e15cfb26cb97",0.330367368016849,0.48911707185945,0.158749703842601,0.129419029998953,0.122503023810046,0.143859505943604,2.55269544223537,3.99269386703368,1.10350513719152,0.0127221228466185,0.000150958353958433,0.273335968329667,0.0317595440847239,0.000527811223192794,0.40902072958684,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales","f__Micrococcaceae",NA,NA
"fd6dd34bb7748f749e1f2a902b5ef7f7",-0.0423815338543511,-0.515455894066444,-0.473074360212093,0.131062455510341,0.124657679467954,0.145103432543028,-0.32336898991647,-4.134971036413,-3.26025616293957,0.747219474841605,8.37349541233764e-05,0.0016086704212003,1,0.00029277113456087,0.00401588946875182,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales","f__Family_XI",NA,NA
"2861b60feb98b96bfdfae4152ea84ae7",0.432993974622477,0.210352288131509,-0.222641686490968,0.133089355475707,0.127949928684651,0.147223763863156,3.25340800603329,1.64402036244935,-1.51226731778106,0.00150765925807332,0.102976217339147,0.133282477240131,0.00527138416851535,0.257070125299885,0.257070125299885,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales",NA,NA,NA
"4db91a7e3a86803d4143abb8b533885d",-0.729675371972512,0.487000006745039,1.21667537871755,0.131910197781191,0.127163105016376,0.146797299558343,-5.53160698904324,3.82972723638924,8.2881318823852,2.3806189328762e-07,0.000219595892581761,4.30517683125913e-13,5.9429839547341e-07,0.000328603925589973,1.50526326618125e-12,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria","Bacteria","p__Actinomycetota","c__Actinobacteria",NA,NA,NA,NA
"8114b1d0274e9e4bb6c91f6af1b8fac8",-0.708158327377957,0.115300495627362,0.823458823005319,0.13039068834428,0.123312874086548,0.143790710891415,-5.43104984236415,0.935023990653545,5.72678734182741,3.64336014900122e-07,0.351921352867937,9.82567707973271e-08,9.09529476045627e-07,0.526616125154898,3.43545256169072e-07,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"da2492a56d150899bb31914968054d6e",0.0227944499669747,0.312376250710609,0.289581800743634,0.133397528935236,0.128739256749995,0.146853998096967,0.170876103544927,2.42642577405295,1.97190273670605,0.864666457068483,0.0170390552733561,0.0513831123264164,1,0.0595754018910149,0.128272949476737,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria",NA,NA,NA,NA
"5b4f8b625d8fbb1268863be7dbc4db5d",-0.663405590919064,-0.0915985506279032,0.571807040291161,0.129803236557907,0.122996492860344,0.143577507385816,-5.11085554190408,-0.744724898228669,3.98256698212919,2.73187071626455e-06,0.45896708502021,0.000166548020947181,9.55172063384584e-06,0.686799666792832,0.000415770958767424,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"1bfa5c0bbafb3a1bff066a17234ff32e",0.0613187033856008,0.163371002822426,0.102052299436826,0.129859652594462,0.12485565177567,0.145538923678318,0.472192110178308,1.30847903558228,0.701202790687049,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
"d738c260a421aa4bb11c38e0e34fbf41",-0.540901727142611,0.00703724906733971,0.54793897620995,0.132753029478442,0.126177519050904,0.144563608506778,-4.07449629788258,0.0557726060892086,3.7902967549697,0.000124484949813776,0.955688944275706,0.00032494459451586,0.000435249536758956,1,0.000811192620841751,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales",NA,NA,NA
"651b456fad22829867a61aff2a233caa",0.00667500355015574,0.110351032971468,0.103676029421313,0.133308315043186,0.127185500953136,0.145773123205194,0.0500719219802107,0.867638466212666,0.711214983542445,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"05a9bdb05e34d5848bf5144f0e58419b",-0.951586238919341,0.0112281320329154,0.962814370952256,0.131186111281778,0.124294543362268,0.144090306815767,-7.25371176583933,0.0903348749606001,6.68202040948739,5.72182738678424e-10,0.928294700790667,5.93242110263565e-09,2.00058137408427e-09,1,1.4809713112335e-08,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae","Bacteria","p__Fusobacteriota","c__Fusobacteriia","o__Fusobacteriales","f__Leptotrichiaceae",NA,NA
"cc89995866a6e6077eea2beb57f8a512",-0.288224496350743,0.195214204125803,0.483438700476546,0.133982166378638,0.128633103016553,0.147041695795716,-2.15121537545684,1.51760471875333,3.2877660847178,0.0342970486818874,0.13282471093353,0.00146968863971446,0.0856192510260067,0.198759279670318,0.00513862358921748,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"85866c48c838b06923fad1b05f320a5b",0.0131932949975593,-0.0259301124493515,-0.0391234074469108,0.130074455729853,0.123469718240002,0.144304871114891,0.101428792636734,-0.210011918865387,-0.271116332696503,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"4e8816e59e35ce95b4d2117d85e356f3",0.524458787324373,-0.0980878366275464,-0.62254662395192,0.132541736819499,0.126872156008973,0.145435874121165,3.95693311336793,-0.77312343159526,-4.28055751521984,0.000181772129241833,0.442089853929761,5.89798001956355e-05,0.000453776466524577,0.661544529621513,0.000206217143130064,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"366511529e7fcd4e72ba41ced9049d7b",-0.384043027541254,-0.193033195492249,0.191009832049006,0.130471726207632,0.123704663097203,0.14394686127191,-2.94349617885863,-1.56043588543279,1.32694683552839,0.00407888515354816,0.121982165554493,0.187706853495503,0.0142614257886648,0.30451662911805,0.30451662911805,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"2e1a0c95b8b627148e4efc1a2e2124d3",0.267234110083902,0.137497475321821,-0.129736634762082,0.132058973017251,0.126655080023002,0.147877699764145,2.02359676119088,1.0856056882744,-0.8773238626852,0.0465274473979519,0.28108498815138,0.383075694296569,0.162678700974134,0.701701373298769,0.701701373298769,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Muribaculaceae","g__Incertae_Sedis",NA
"2fa5dbbf2dde49213390762133b12b73",0.615450953905204,1.01553392100727,0.400082967102062,0.132456423913258,0.12636610573074,0.146988188621127,4.64644096316721,8.03644232869817,2.72187153849011,1.19174090095846e-05,4.17315733510383e-12,0.00784065737987467,2.97506541462291e-05,1.45910393155429e-11,0.0117327822662873,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum","Bacteria","p__Bacillota","c__Bacilli","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Faecalibaculum",NA
"a24e0d4286b004ee3345384b6f377f9e",0.350264636561962,-0.0557940177982855,-0.406058654360247,0.131116179758808,0.124385863901124,0.146172673443474,2.67140666549531,-0.448555937535127,-2.77793820687883,0.00960133052140235,0.655291052727096,0.00719877818717235,0.0251698287695378,0.980579417030474,0.0251698287695378,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria","Bacteria","p__Actinomycetota","c__Actinobacteria",NA,NA,NA,NA
"eb76e8c846599a51dfdcf8c8e6f6c313",0.418170943803519,1.56948592002656,1.15131497622304,0.126502904950021,0.122303346622518,0.145816524151667,3.30562325006474,12.8327307744953,7.89564134052143,0.00136724259941984,5.9497845119367e-22,7.10907414734687e-12,0.00204594576028293,2.08028436892175e-21,1.77471131592041e-11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium",NA
"cadafbd17c8a30e17ae4b16c1caa1b69",0.20978576853686,-0.185313032951582,-0.395098801488442,0.133180508304629,0.12680032289379,0.145700791752355,1.57519873746846,-1.46145552883807,-2.7117134830673,0.120065670078151,0.148708202816459,0.00855485189448721,0.299732284295816,0.299732284295816,0.0299112087821639,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria","Bacteria",NA,NA,NA,NA,NA,NA
"565eb788433094300eceacd42ade4899",-0.471869547591628,0.34610044716075,0.817969994752378,0.132472382361314,0.126335498537348,0.144822315432529,-3.56202205456395,2.73953442356056,5.64809361257217,0.000619801207713578,0.00756524541041367,2.33225554561364e-07,0.00154727351853677,0.0113206550026334,8.15450500121028e-07,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales",NA,NA,NA
"4801e091a3871fa3e0cf94ac923ecfeb",0.363079234825472,-0.0771303857420521,-0.440209620567524,0.130707181403571,0.123785897939299,0.144292831125803,2.77780632193751,-0.623095094239853,-3.05080728635593,0.00689030556625154,0.53508743810258,0.00314199357140465,0.0172009786438078,0.800706382196667,0.0109856753647673,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales",NA,NA,NA
"d5d959e6e6cb636fd4585e0239ec553d",-0.351815229835476,0.125109267451299,0.476924497286775,0.129520592686556,0.12402229633418,0.145193458797912,-2.71628798585627,1.00876432020086,3.28475195256959,0.00821420457025662,0.316374850568576,0.00156122367923348,0.0205059639271874,0.473424236822041,0.00545866696480196,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Burkholderiales",NA,NA,NA
"f26c45168c41477a1a2f33e125581e3e",0.648680905101696,-0.0428639128796102,-0.691544817981307,0.136187973717451,0.127080187204648,0.147535326157837,4.76312913244096,-0.337298156561438,-4.68731683448799,1.01820648377482e-05,0.736916057751884,1.34937828965127e-05,3.56006007996087e-05,1,3.56006007996087e-05,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria","Bacteria","p__Actinomycetota","c__Actinobacteria",NA,NA,NA,NA
"e795fed13ead27da7c3bedd15b4a59c1",-1.04131947231491,-0.0920601638005462,0.94925930851436,0.13113549183457,0.125000393896107,0.144736715011507,-7.94079053463688,-0.736478989634714,6.55852461788213,1.22533058430871e-11,0.463648563402841,5.38054639506487e-09,4.28424938110813e-11,0.693805044516481,1.34320115042267e-08,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales",NA,NA,NA
"2a5837baf8baa50071f3e36a0ff46fe2",-0.473002757588321,-0.384578881008237,0.0884238765800839,0.130246939897415,0.123816185992466,0.144156735744026,-3.63158441926441,-3.10604690271785,0.613387061823426,0.000541508552364625,0.00276508469211992,0.541666810141094,0.00189333206078567,0.00690276538248642,0.810551773448543,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella",NA
"4c06188bc9c7b91eec9e1fe25da00706",0.336993623056009,0.429372360664925,0.0923787376089161,0.129866652241034,0.123574705654616,0.144183855156093,2.5949203836451,3.4745974784273,0.640700982151621,0.0110107794287841,0.000782214812167384,0.523309680229472,0.0274873414517128,0.00273493812023992,0.783082111422519,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria","Bacteria","p__Actinomycetota","c__Actinobacteria",NA,NA,NA,NA
"3bdf3962a4d6b9738dc1bfa095f6cc8e",0.569345359035902,0.285389086476416,-0.283956272559486,0.131499145868317,0.125746111688311,0.145537173039331,4.32965062454506,2.26956589468003,-1.95109102801349,4.9529870754115e-05,0.0263625682390663,0.0551077606522174,0.00017317638263669,0.0658115912155108,0.0824634116234619,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia","Bacteria","p__Bacteroidota","c__Bacteroidia",NA,NA,NA,NA
"77d6a7db6de3bb1f15a02fdb36f90627",0.437184508814314,0.451590880505499,0.014406371691185,0.130947652082994,0.124372077665213,0.14600221501301,3.3386204476368,3.63096676507326,0.0986722817177897,0.00135176959294906,0.000533609982429964,0.921680494788552,0.00337456150182246,0.00186571547813642,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales",NA,NA,NA
"9cc12e6a4537bd55623ad90bf6b7084c",-0.29217067947384,-0.362873380942368,-0.0707027014685283,0.129939352984902,0.123474675786205,0.14384103297765,-2.24851573262634,-2.9388486232649,-0.491533604875556,0.0272261718207555,0.00427749047304221,0.624362248363245,0.0679674936820299,0.0149558299992699,0.934297465176655,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"5f92443932d0deb4cf0d196b6e4fe4c0",0.230702975479778,-0.0332925073409119,-0.26399548282069,0.129961489400479,0.122981542945723,0.143778091631269,1.7751641393464,-0.270711413627372,-1.83613149837687,0.0805524958717381,0.787470777840849,0.0709122022191281,0.247937627902851,1,0.247937627902851,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"3f0d06b8c1b5e61b424af5b55ee3496d",-0.189670121605395,-0.0843225750897157,0.10534754651568,0.129329293923564,0.122534387547666,0.143642262321696,-1.46656736344276,-0.688154376720691,0.733402167391009,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales",NA,NA,NA
"e083e2f58987c5f8db5d4dd16ddde91f",-0.383594871193964,-0.0171133289236539,0.36648154227031,0.131292277760155,0.124419944392043,0.143888333414797,-2.92168646730857,-0.137544900918219,2.5469858019262,0.00472150906627143,0.891006569008999,0.0131335609168521,0.0165082978863879,1,0.0327866592672494,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Bacillota","Bacteria","p__Bacillota",NA,NA,NA,NA,NA
"10cde2fa4db56b195187e547f870d34b",0.83207831512548,0.8221947778401,-0.00988353728538005,0.130651880272387,0.123794674831255,0.144788134214545,6.36866697510005,6.64160052894714,-0.0682620667708498,2.22655357156721e-08,7.41923998912018e-09,0.945786575325235,5.55837474340879e-08,2.59406520482907e-08,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
